HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB053_003470:003470-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES288Z_tyr1489
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc031837_010096:010096-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap136P07_008474:008474-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH87_005398:005398-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB180_000600:000600-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPFGPIE2055_003403:003403-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB065_008289:008289-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap388p11_tyr587
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB174_007948:007948-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH84_000577:000577-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap327P12_008392:008392-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS11_tyr2183
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPFGPIA2052_002362:002362-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap343p18_007950:007950-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES283Z_004011:004011-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB064_008444:008444-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS14_008411:008411-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapG184AR_07341:07342
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB062_000604:000604-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH102_008567:008567-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap19VMG15_tyr349
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH90_007052:007052-T1:007053:007053-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap136P07_008364:008364-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc083285_tyr2010
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap327P12_007938:007938-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES286Z_003785:003785-T1:003786:003786-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSP11571_002774:002774-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc01752_004246:004246-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH102_tyr2337
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPFGBIK2051_004319:004319-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH102_008957:008957-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap144p08_007908:007908-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc062775_002944:002944-T1:002945:002945-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH87_000540:000540-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH85_000512:000512-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHCH143_004463:004463-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS11_008544:008544-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB192_000595:000595-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc073129_007519:007519-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap144p08_008492:008492-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS14_007892:007892-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapSECH107_002453:002453-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap256P18_008606:008606-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPFGBON2001_004082:004082-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH89_000575:000575-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap104p06_007808:007808-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap117p12_008761:008761-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB174_007847:007847-T1:007848:007848-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPB05821_003549:003549-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB055_003658:003658-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc021091_006998:006998-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap485P20_tyr693
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSP1014_004383:004383-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH86_000536:000536-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap19VMG15_004867:004867-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapSECH101_003429:003429-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPCM6408_005612:005612-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH90_000565:000565-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc042430_000727:000727-T1:000728:000728-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPFGPERS2034_000758:000758-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistosurSECH105_003533:003533-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissWU24_05473
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS16_008796:008796-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS14_008320:008320-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS11_tyr2167
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap1517p17_007881:007881-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc031837_002537:002537-T1:002538:002538-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc062632_003047:003047-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB066_000611:000611-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH84_006566:006566-T1:006567:006567-T1
HistocapJBHc073129_006038:006038-T1	HistocapJBHc073129_006038:006038-T1
HistocapJBHc073129_006038:006038-T1	HistocapJBHc021091_007468:007468-T1
HistocapJBHc073129_006038:006038-T1	HistocapJBHc021091_007662:007662-T1
Histocap144p08_008012:008012-T1	Histocap144p08_008012:008012-T1
HistocapHISSPCM7256_007024:007024-T1	HistocapHISSPCM7256_007024:007024-T1
HistoohiSECH97_tyr2895	HistoohiSECH97_tyr2895
HistoohiSECH97_tyr2895	HistoohiG217B_05981
HistoohiSECH97_tyr2895	HistomissSECH87_tyr2611
HistoohiSECH97_tyr2895	Histocap316p10_tyr460
HistoohiSECH97_tyr2895	Histocap104p06_tyr58
HistoohiSECH97_tyr2895	HistocapG186AR_10054:10055
HistoohiSECH97_tyr2895	HistocapCB065_tyr936
HistoohiSECH97_tyr2895	Histocap256P18_tyr398
HistoohiSECH97_tyr2895	HistocapES285Z_tyr1392
HistoohiSECH97_tyr2895	Histocap327P12_tyr490
HistoohiSECH97_tyr2895	HistocapWGSS14_tyr2235
HistoohiSECH97_tyr2895	HistocapCB168_tyr1079
HistoohiSECH97_tyr2895	HistocapCB186_tyr1268
HistoohiSECH97_tyr2895	HistocapWGSS11_tyr2154
HistoohiSECH97_tyr2895	Histocap1517p17_tyr336
HistoohiSECH97_tyr2895	HistomissSECH85_tyr2531
HistoohiSECH97_tyr2895	Histocap136P07_tyr174
HistoohiSECH97_tyr2895	Histocap144p08_tyr244
HistoohiSECH97_tyr2895	HistocapCB064_tyr885
HistoohiSECH97_tyr2895	HistocapCB180_tyr1217
HistoohiSECH97_tyr2895	HistoohiSECH93_tyr2866
HistoohiSECH97_tyr2895	HistocapWGSS16_tyr2285
HistoohiSECH97_tyr2895	HistocapCB066_tyr1026
HistoohiSECH97_tyr2895	HistoohiSECH96_tyr2888
HistoohiSECH97_tyr2895	HistocapCB062_tyr743
HistoohiSECH97_tyr2895	HistocapHISSP1014_tyr1625
HistoohiSECH97_tyr2895	HistocapHISSPFGPERS2034_tyr1774
HistoohiSECH97_tyr2895	HistomissSECH88_tyr2670
HistoohiSECH97_tyr2895	HistomissSECH90_tyr2718
HistoohiSECH97_tyr2895	HistocapH88_06129
HistoohiSECH97_tyr2895	HistocapSECH109_tyr2133
HistoohiSECH97_tyr2895	HistocapJBHc01752_tyr1823
HistoohiSECH97_tyr2895	Histocap0712-RJ_tyr6
HistoohiSECH97_tyr2895	HistomissSECH83_tyr2448
HistoohiSECH97_tyr2895	HistoohiSECH91_tyr2852
HistoohiSECH97_tyr2895	HistocapCB192_tyr1315
HistoohiSECH97_tyr2895	HistoohiSECH94_tyr2873
HistoohiSECH97_tyr2895	Histocap256P18_tyr402
HistoohiSECH97_tyr2895	HistocapJBHc083285_tyr1997
HistoohiSECH97_tyr2895	Histocap388p11_tyr632
HistoohiSECH97_tyr2895	HistoohiSECH99_tyr2918
HistoohiSECH97_tyr2895	HistocapHISSPFGPIE2055_tyr1781
HistoohiSECH97_tyr2895	HistocapES286Z_tyr1465
HistoohiSECH97_tyr2895	Histocap117p12_tyr74
HistoohiSECH97_tyr2895	Histocap122p10B_tyr165
HistoohiSECH97_tyr2895	HistocapSECH101_tyr2059
HistoohiSECH97_tyr2895	HistocapHISSPCM6408_tyr1651
HistoohiSECH97_tyr2895	HistomissSECH81_tyr2392
HistoohiSECH97_tyr2895	HistocapCB063_tyr805
HistoohiSECH97_tyr2895	HistocapCB055_tyr709
HistoohiSECH97_tyr2895	Histocap343p18_tyr576
HistoohiSECH97_tyr2895	HistocapG184AR_01292:01293
HistoohiSECH97_tyr2895	HistocapES283Z_tyr1368
HistoohiSECH97_tyr2895	HistoohiSECH82_tyr2846
HistoohiSECH97_tyr2895	HistomissSECH102_tyr2344
HistoohiSECH97_tyr2895	HistocapES289Z_tyr1507
HistoohiSECH97_tyr2895	HistocapCB053_tyr697
HistoohiSECH97_tyr2895	Histocap485P20_tyr673
HistoohiSECH97_tyr2895	HistocapSECH100_tyr2051
HistoohiSECH97_tyr2895	HistocapHISSPFGFAN2059_tyr1718
HistoohiSECH97_tyr2895	HistocapJBHc031837_tyr1876
HistoohiSECH97_tyr2895	HistocapJBHc062775_tyr1943
HistoohiSECH97_tyr2895	HistocapSECH110_tyr2152
HistoohiSECH97_tyr2895	HistocapES290Z_tyr1518
HistoohiSECH97_tyr2895	HistoohiSECH92_tyr2858
HistoohiSECH97_tyr2895	HistoohiSECH95_tyr2886
HistoohiSECH97_tyr2895	HistocapHCH143_tyr1603
HistoohiSECH97_tyr2895	HistocapSA15_tyr2048
HistoohiSECH97_tyr2895	HistomissSECH84_tyr2486
HistoohiSECH97_tyr2895	HistocapJBHc042430_tyr1914
HistocapCB062_008053:008053-T1	HistocapCB062_008053:008053-T1
HistocapCB062_008053:008053-T1	HistomissSECH88_007447:007447-T1
HistoohiSECH93_006548:006548-T1	HistoohiSECH93_006548:006548-T1
HistocapHISSPCM7256_tyr1678	HistocapHISSPCM7256_tyr1678
HistocapHISSPFGLIN2055_005542:005542-T1	HistocapHISSPFGLIN2055_005542:005542-T1
HistocapJBHc021091_007251:007251-T1	HistocapJBHc021091_007251:007251-T1
HistocapES286Z_tyr1405	HistocapES286Z_tyr1405
HistocapES286Z_tyr1405	HistocapJBHc042430_tyr1892
HistocapES286Z_tyr1405	HistocapES290Z_tyr1522
HistocapES286Z_tyr1405	HistocapES288Z_tyr1493
HistocapES286Z_tyr1405	HistocapJBHc031837_tyr1880
Histocap19VMG15_tyr359	Histocap19VMG15_tyr359
Histocap19VMG15_tyr359	HistocapES283Z_tyr1355
Histocap19VMG15_tyr359	HistocapES286Z_tyr1424
Histocap19VMG15_tyr359	HistocapES286Z_tyr1466
Histocap19VMG15_tyr359	HistocapHISSPCM7256_002105:002105-T1
Histocap19VMG15_tyr359	Histocap19VMG15_tyr345
Histocap19VMG15_tyr359	Histocap19VMG15_tyr352
HistocapCB053_tyr704	HistocapCB053_tyr704
HistocapCB053_tyr704	HistocapG186AR_tyr1559
HistocapCB053_tyr704	HistocapSECH101_tyr2062
HistocapCB053_tyr704	HistocapG184AR_tyr1545
HistocapCB053_tyr704	HistocapG184AR_tyr1543
HistocapCB053_tyr704	HistocapNACVFRHC10700582_tyr2020
HistocapCB053_tyr704	HistocapNACVFRHC10700582_tyr2015
HistocapCB053_tyr704	HistocapG186AR_tyr1557
HistocapCB053_tyr704	HistocapES286Z_tyr1455
HistocapCB053_tyr704	HistocapSECH100_tyr2054
HistocapH88_tyr1579	HistocapH88_tyr1579
HistocapH88_tyr1579	HistocapES288Z_tyr1488
HistocapH88_tyr1579	HistocapSECH107_tyr2082
HistocapH88_tyr1579	HistocapSECH107_tyr2087
HistocapH88_tyr1579	HistocapH88_tyr1588
HistocapJBHc073129_008857:008857-T1	HistocapJBHc073129_008857:008857-T1
HistocapJBHc073129_008857:008857-T1	HistocapJBHc021091_000789:000789-T1
HistocapSECH109_003108:003108-T1	HistocapSECH109_003108:003108-T1
HistocapSECH109_003108:003108-T1	HistocapCB065_003084:003084-T1
HistocapSECH109_003108:003108-T1	HistocapCB066_003066:003066-T1
HistocapSECH109_003108:003108-T1	HistomissSECH81_002898:002898-T1
HistocapSECH109_003108:003108-T1	HistomissSECH86_002616:002616-T1
HistocapSECH109_003108:003108-T1	HistocapJBHc01752_000027:000027-T1:000028:000028-T1
HistocapSECH109_003108:003108-T1	HistocapCB062_003095:003095-T1:003096:003096-T1
HistocapSECH109_003108:003108-T1	HistomissSECH88_002699:002699-T1
HistomissSECH84_007568:007568-T1	HistomissSECH84_007568:007568-T1
HistomissSECH84_007568:007568-T1	HistocapCB186_tyr1261
HistomissSECH84_007568:007568-T1	HistomissSECH83_tyr2445
HistomissSECH84_007568:007568-T1	HistomissSECH89_004095:004095-T1:004096:004096-T1:004097:004097-T1
HistomissSECH84_007568:007568-T1	HistocapCB063_008129:008129-T1
HistomissSECH84_007568:007568-T1	HistomissSECH102_008735:008735-T1:008736:008736-T1
HistomissSECH84_007568:007568-T1	HistocapCB186_tyr1278
HistomissSECH84_007568:007568-T1	Histocap117p12_008752:008752-T1
HistomissSECH84_007568:007568-T1	HistocapCB186_tyr1244
HistomissSECH84_007568:007568-T1	HistocapCB066_007854:007854-T1
HistomissSECH84_007568:007568-T1	HistomissSECH88_007566:007566-T1
HistomissSECH84_007568:007568-T1	HistocapCB192_tyr1337
HistomissSECH84_007568:007568-T1	HistomissSECH84_007548:007548-T1
HistomissSECH84_007568:007568-T1	HistocapCB168_007878:007878-T1
HistomissSECH84_007568:007568-T1	HistomissWU24_tyr2795
HistomissSECH84_007568:007568-T1	HistomissSECH83_tyr2428
HistomissSECH84_007568:007568-T1	HistocapCB180_004568:004568-T1:004569:004569-T1
HistomissSECH84_007568:007568-T1	Histocap1517p17_tyr295
HistomissSECH84_007568:007568-T1	HistocapCB168_007696:007696-T1
HistomissSECH84_007568:007568-T1	HistomissWU24_tyr2811
HistomissSECH84_007568:007568-T1	HistocapCB062_tyr774
HistomissSECH84_007568:007568-T1	HistocapCB180_007811:007811-T1
HistomissSECH84_007568:007568-T1	HistomissSECH83_tyr2438
HistomissSECH84_007568:007568-T1	HistocapCB064_tyr894
HistomissSECH84_007568:007568-T1	HistomissSECH88_004072:004072-T1:004073:004073-T1:004074:004074-T1:004075:004075-T1
HistomissSECH84_007568:007568-T1	HistocapCB065_tyr941
HistomissSECH84_007568:007568-T1	HistocapES288Z_004864:004864-T1
HistomissSECH84_007568:007568-T1	HistocapHISSPFGMAR2044_005151:005151-T1
HistomissSECH84_007568:007568-T1	HistocapSECH109_006483:006483-T1:006484:006484-T1:006485:006485-T1
HistomissSECH84_007568:007568-T1	HistocapCB180_007986:007986-T1
HistomissSECH84_007568:007568-T1	HistocapCB192_tyr1307
HistomissSECH84_007568:007568-T1	HistomissSECH90_006972:006972-T1
HistomissSECH84_007568:007568-T1	HistocapCB062_tyr765
HistomissSECH84_007568:007568-T1	HistomissSECH84_004361:004361-T1:004362:004362-T1
HistomissSECH84_007568:007568-T1	HistomissSECH90_006807:006807-T1:006808:006808-T1
HistomissSECH84_007568:007568-T1	HistocapCB065_tyr966
HistomissSECH84_007568:007568-T1	HistomissWU24_tyr2793
HistomissSECH84_007568:007568-T1	HistomissSECH89_006833:006833-T1
HistomissSECH84_007568:007568-T1	HistocapCB180_007887:007887-T1
HistomissSECH84_007568:007568-T1	HistocapCB065_tyr961
HistomissSECH84_007568:007568-T1	HistomissSECH83_tyr2421
HistomissSECH84_007568:007568-T1	HistocapCB062_tyr771
HistomissSECH84_007568:007568-T1	HistomissSECH88_007277:007277-T1
HistomissSECH84_007568:007568-T1	HistomissSECH87_007567:007567-T1
HistomissSECH84_007568:007568-T1	HistomissSECH81_tyr2387
HistomissSECH84_007568:007568-T1	HistocapCB192_tyr1338
HistomissSECH84_007568:007568-T1	HistomissSECH81_tyr2383
HistomissSECH84_007568:007568-T1	HistomissSECH87_004425:004425-T1:004426:004426-T1
HistomissSECH84_007568:007568-T1	Histocap144p08_008405:008405-T1
HistomissSECH84_007568:007568-T1	HistocapCB174_tyr1120
HistomissSECH84_007568:007568-T1	HistocapCB063_008119:008119-T1
HistomissSECH84_007568:007568-T1	HistomissSECH85_003809:003809-T1:003810:003810-T1:003811:003811-T1:003812:003812-T1
HistomissSECH84_007568:007568-T1	HistocapCB174_tyr1145
HistomissSECH84_007568:007568-T1	HistocapCB066_004521:004521-T1:004522:004522-T1
HistomissSECH84_007568:007568-T1	HistomissSECH81_tyr2397
HistomissSECH84_007568:007568-T1	HistomissSECH85_001348:001348-T1:001349:001349-T1
HistomissSECH84_007568:007568-T1	HistomissSECH86_006714:006714-T1:006715:006715-T1
HistomissSECH84_007568:007568-T1	HistocapSECH109_006771:006771-T1
HistomissSECH84_007568:007568-T1	HistocapCB186_tyr1265
HistomissSECH84_007568:007568-T1	HistocapCB063_004699:004699-T1:004700:004700-T1:004701:004701-T1:004702:004702-T1
HistomissSECH84_007568:007568-T1	HistocapCB174_tyr1123
HistomissSECH84_007568:007568-T1	HistocapCB062_tyr751
HistomissSECH84_007568:007568-T1	HistocapCB065_tyr968
HistomissSECH84_007568:007568-T1	HistocapSECH109_007187:007187-T1
HistomissSECH84_007568:007568-T1	Histocap144p08_tyr275
HistomissSECH84_007568:007568-T1	HistomissSECH85_006661:006661-T1
HistomissSECH84_007568:007568-T1	HistoohiSECH94_004341:004341-T1
HistomissSECH84_007568:007568-T1	HistocapCB063_008314:008314-T1
HistomissSECH84_007568:007568-T1	HistocapCB066_007925:007925-T1
HistomissSECH84_007568:007568-T1	HistocapHCH143_008160:008160-T1
HistomissSECH84_007568:007568-T1	HistocapES289Z_003482:003482-T1:003483:003483-T1
HistomissSECH84_007568:007568-T1	HistomissSECH89_006890:006890-T1
HistomissSECH84_007568:007568-T1	Histocap19VMG15_004791:004791-T1
HistomissSECH84_007568:007568-T1	HistomissSECH102_008470:008470-T1:008471:008471-T1
HistomissSECH84_007568:007568-T1	HistocapCB192_tyr1324
HistomissSECH84_007568:007568-T1	HistoohiSECH98_005490:005490-T1
HistomissSECH84_007568:007568-T1	HistocapCB064_tyr856
HistomissSECH84_007568:007568-T1	HistocapCB064_tyr879
HistomissSECH84_007568:007568-T1	HistocapJBHc01752_003389:003389-T1:003390:003390-T1
HistocapCB064_008599:008599-T1	HistocapCB064_008599:008599-T1
HistocapCB064_008599:008599-T1	Histocap136P07_008495:008495-T1
HistocapCB064_008599:008599-T1	HistocapWGSS16_008715:008715-T1
HistocapCB064_008599:008599-T1	HistomissSECH83_007731:007731-T1
HistocapCB064_008599:008599-T1	Histocap144p08_008485:008485-T1
HistocapCB064_008599:008599-T1	HistomissSECH81_007471:007471-T1
HistocapCB064_008599:008599-T1	HistocapJBHc031837_tyr1860
HistocapCB064_008599:008599-T1	HistocapCB063_008426:008426-T1
HistocapCB064_008599:008599-T1	HistocapCB064_008602:008602-T1
HistocapCB064_008599:008599-T1	HistocapCB065_tyr921
HistocapCB064_008599:008599-T1	Histocap256P18_008602:008602-T1
HistocapCB064_008599:008599-T1	HistocapCB066_008073:008073-T1
HistocapCB064_008599:008599-T1	HistocapHISSPCM6015_003379:003379-T1
HistocapCB064_008599:008599-T1	Histocap343p18_008527:008527-T1
HistocapCB168_008201:008201-T1	HistocapCB168_008201:008201-T1
HistocapCB168_008201:008201-T1	HistocapWGSS16_tyr2266
HistocapCB168_008201:008201-T1	Histocap104p06_tyr14
HistocapCB168_008201:008201-T1	HistocapWGSS11_tyr2160
HistocapCB168_008201:008201-T1	HistocapES286Z_tyr1406
HistocapCB168_008201:008201-T1	Histocap117p12_008883:008883-T1
HistocapCB168_008201:008201-T1	Histocap388p11_008638:008638-T1
HistocapCB168_008201:008201-T1	Histocap144p08_008481:008481-T1
HistocapCB186_tyr1264	HistocapCB186_tyr1264
HistocapCB186_tyr1264	HistomissSECH88_tyr2650
HistocapCB186_tyr1264	Histocap122p10B_008353:008353-T1
HistocapCB186_tyr1264	HistocapCB065_tyr963
HistocapCB186_tyr1264	HistocapWGSS16_tyr2291
HistocapCB186_tyr1264	HistocapWGSS11_tyr2170
HistocapCB186_tyr1264	HistocapCB062_tyr754
HistocapCB186_tyr1264	HistomissSECH87_006804:006804-T1
HistocapCB186_tyr1264	HistocapJBHc073129_008263:008263-T1
HistocapCB186_tyr1264	HistocapCB064_tyr887
HistocapCB186_tyr1264	Histocap136P07_008359:008359-T1
HistocapCB186_tyr1264	Histocap1517p17_008247:008247-T1
HistocapCB186_tyr1264	Histocap388p11_008458:008458-T1
HistocapCB186_tyr1264	HistocapCB186_tyr1224
HistocapCB186_tyr1264	HistocapCB063_008315:008315-T1
HistocapCB186_tyr1264	Histocap316p10_tyr456
HistocapCB186_tyr1264	HistocapCB186_tyr1282
HistocapCB186_tyr1264	Histocap485P20_tyr647
HistocapCB186_tyr1264	HistomissSECH86_tyr2563
HistocapCB186_tyr1264	HistocapCB174_tyr1148
HistocapCB186_tyr1264	HistocapWGSS16_tyr2269
HistocapCB186_tyr1264	HistocapSECH109_tyr2129
HistocapCB186_tyr1264	Histocap327P12_008333:008333-T1
HistocapCB186_tyr1264	Histocap388p11_008491:008491-T1
HistocapCB186_tyr1264	HistocapCB174_tyr1136
HistocapCB186_tyr1264	Histocap122p10B_008387:008387-T1:008388:008388-T1
HistocapCB186_tyr1264	HistocapWGSS11_tyr2190
HistocapCB186_tyr1264	Histocap104p06_008339:008339-T1
HistocapCB186_tyr1264	HistomissSECH90_006211:006211-T1
HistocapCB186_tyr1264	Histocap343p18_tyr544
HistocapCB186_tyr1264	Histocap256P18_tyr420
HistocapCB186_tyr1264	HistocapWGSS16_tyr2312
HistocapCB186_tyr1264	HistocapCB168_tyr1081
HistocapCB186_tyr1264	HistomissSECH86_tyr2583
HistocapCB186_tyr1264	Histocap144p08_tyr271
HistocapCB186_tyr1264	HistocapWGSS14_tyr2247
HistocapCB186_tyr1264	Histocap1517p17_008281:008281-T1
HistocapCB186_tyr1264	Histocap144p08_tyr243
HistocapCB186_tyr1264	Histocap256P18_003872:003872-T1
HistocapCB186_tyr1264	Histocap485P20_tyr666
HistocapCB186_tyr1264	Histocap144p08_003837:003837-T1
HistocapCB186_tyr1264	Histocap104p06_008318:008318-T1
HistocapCB186_tyr1264	HistocapCB186_tyr1275
HistocapCB186_tyr1264	HistocapCB180_tyr1193
HistocapCB186_tyr1264	HistomissSECH81_006534:006534-T1
HistocapCB186_tyr1264	Histocap122p10B_005891:005891-T1
HistocapCB186_tyr1264	HistocapWGSS11_tyr2202
HistocapCB186_tyr1264	Histocap388p11_008478:008478-T1:008479:008479-T1
HistocapCB186_tyr1264	HistocapJBHc021091_tyr1830
HistocapCB186_tyr1264	HistocapCB064_tyr904
HistocapCB186_tyr1264	Histocap388p11_008451:008451-T1
HistocapCB186_tyr1264	HistomissSECH85_005980:005980-T1
HistocapCB186_tyr1264	Histocap122p10B_008377:008377-T1
HistocapCB186_tyr1264	HistocapWGSS14_tyr2242
HistocapCB186_tyr1264	HistocapCB066_tyr1009
HistocapCB186_tyr1264	HistomissSECH90_006891:006891-T1
HistocapCB186_tyr1264	HistocapWGSS16_tyr2283
HistocapCB186_tyr1264	HistomissSECH84_006768:006768-T1
HistocapCB186_tyr1264	HistocapCB064_tyr911
HistocapCB186_tyr1264	Histocap485P20_tyr669
HistocapCB186_tyr1264	Histocap316p10_tyr461
HistocapCB186_tyr1264	HistomissSECH102_008891:008891-T1
HistocapCB186_tyr1264	Histocap104p06_008341:008341-T1
HistocapCB186_tyr1264	Histocap117p12_tyr78
HistocapCB186_tyr1264	Histocap136P07_008335:008335-T1
HistocapCB186_tyr1264	HistocapCB180_tyr1211
HistocapCB186_tyr1264	HistocapWGSS14_003833:003833-T1
HistocapCB186_tyr1264	HistomissSECH90_002591:002591-T1
HistocapCB186_tyr1264	HistocapCB186_tyr1228
HistocapCB186_tyr1264	Histocap343p18_tyr581
HistocapCB186_tyr1264	HistocapCB062_tyr756
HistocapCB186_tyr1264	Histocap136P07_008361:008361-T1
HistocapCB186_tyr1264	HistocapCB192_tyr1349
HistocapCB186_tyr1264	Histocap343p18_tyr562
HistocapCB186_tyr1264	Histocap327P12_008295:008295-T1
HistocapCB186_tyr1264	HistocapJBHc083285_tyr1983
HistocapCB186_tyr1264	HistocapWGSS16_tyr2301
HistocapCB186_tyr1264	Histocap144p08_tyr254
HistocapCB186_tyr1264	Histocap316p10_tyr458
HistocapCB186_tyr1264	HistocapCB063_008446:008446-T1
HistocapCB186_tyr1264	Histocap316p10_tyr425
HistocapCB186_tyr1264	HistomissSECH89_tyr2690
HistocapCB186_tyr1264	Histocap256P18_tyr414
HistocapJBHc062632_tyr1924	HistocapJBHc062632_tyr1924
HistocapJBHc062632_tyr1924	HistocapES286Z_tyr1425
HistomissSECH89_007013:007013-T1	HistomissSECH89_007013:007013-T1
HistomissSECH89_007013:007013-T1	HistocapJBHc01752_003799:003799-T1
HistomissSECH89_007013:007013-T1	Histocap144p08_008587:008587-T1
HistomissSECH89_007013:007013-T1	HistocapCB064_003675:003675-T1
HistomissSECH89_007013:007013-T1	HistomissSECH84_003451:003451-T1
HistomissSECH89_007013:007013-T1	HistocapCB065_008152:008152-T1:008153:008153-T1
HistomissSECH89_007013:007013-T1	HistocapSECH109_000866:000866-T1
HistomissSECH89_007013:007013-T1	HistocapWGSS11_008598:008598-T1
HistomissSECH89_007013:007013-T1	HistomissSECH85_003022:003022-T1
HistomissSECH89_007013:007013-T1	HistomissWU24_01245
HistomissSECH89_007013:007013-T1	Histocap256P18_008705:008705-T1
HistomissSECH89_007013:007013-T1	HistomissSECH83_003351:003351-T1
HistomissSECH89_007013:007013-T1	HistocapCB192_008413:008413-T1:008414:008414-T1
HistomissSECH89_007013:007013-T1	HistomissSECH86_006916:006916-T1:006917:006917-T1
HistomissSECH89_007013:007013-T1	HistocapCB063_008150:008150-T1:008151:008151-T1
HistomissSECH89_007013:007013-T1	HistocapCB063_003679:003679-T1
HistomissSECH89_007013:007013-T1	HistomissSECH102_008406:008406-T1
HistomissSECH89_007013:007013-T1	HistomissSECH90_007031:007031-T1:007032:007032-T1
HistomissSECH89_007013:007013-T1	HistocapWGSS16_003800:003800-T1:003801:003801-T1
