score	div.	del.	ins.	query	beginq	endq	leftq	strand	family	class	beginr	endr	leftr	ID	overlap	length
334	25.4	10.3	6.1	scaffold_5	1137235	1137360	(1940887)	C	TE_00000008	Unknown	(0)	410	280	18544	*	126
340	17.7	0	0	scaffold_5	1137355	1137416	(1940831)	C	TE_00000075	Unknown	(121)	69	8	18545	*	62
849	17.2	3.8	2.3	scaffold_5	1137366	1137587	(1940660)	+	TE_00000009	Unknown	1	440	(0)	18546	NA	222
300	8.1	0	10	scaffold_5	1139672	1139726	(1938521)	+	TE_00000078	LTR/unknown	1	50	(1830)	18547	NA	55
276	30.5	4.7	5.4	scaffold_5	1139919	1140067	(1938180)	C	TE_00000103_LTR	LTR/Gypsy	(288)	148	1	18548	NA	149
365	24.3	0	0	scaffold_5	1140068	1140137	(1938110)	C	TE_00000101_INT	LTR/Gypsy	(0)	4892	4823	18548	NA	70
1257	7.4	0.6	0	scaffold_5	1140139	1140301	(1937946)	+	TE_00000007	Unknown	118	281	(428)	18549	NA	163
403	1.9	0	13	scaffold_5	1140394	1140454	(1937793)	+	TE_00000003	Unknown	75	128	(1706)	18550	NA	61
1932	7.3	21	0.5	scaffold_5	1140517	1140845	(1937402)	C	TE_00000019	Unknown	(204)	396	1	18551	NA	329
654	20.8	16.9	1.3	scaffold_5	1140897	1141091	(1937156)	C	TE_00000001	DNA/DTA	(0)	1860	1636	18552	NA	195
266	2.9	0	0	scaffold_5	1141093	1141126	(1937121)	+	TE_00000082	Unknown	53	86	(0)	18553	NA	34
1010	7.2	25.1	2.5	scaffold_5	1141127	1141325	(1936922)	C	TE_00000008	Unknown	(0)	410	168	18554	NA	199
250	3.5	0	0	scaffold_5	1141320	1141348	(1936899)	C	TE_00000075	Unknown	(121)	69	41	18555	*	29
760	8.3	0	3.3	scaffold_5	1141344	1141468	(1936779)	+	TE_00000009	Unknown	6	126	(33)	18556	NA	125
330	6.2	0	10.2	scaffold_5	1141494	1141547	(1936700)	C	TE_00000078	LTR/unknown	(1830)	50	2	18557	NA	54
1432	3.1	0	0	scaffold_5	1166822	1166981	(1911266)	+	TE_00000019	Unknown	441	600	(0)	18568	NA	160
6414	24.6	0.1	1.2	scaffold_5	1167000	1168393	(1909854)	+	TE_00000016	DNA/Helitron	1	1378	(4357)	18569	NA	1394
5777	18	2.1	0.8	scaffold_5	1168462	1169139	(1909108)	+	TE_00000016	DNA/Helitron	1380	2077	(3658)	18571	NA	678
5777	18	2.1	0.8	scaffold_5	1169169	1169504	(1908743)	+	TE_00000016	DNA/Helitron	2078	2406	(3329)	18571	NA	336
700	6.2	0	0	scaffold_5	1169499	1169579	(1908668)	+	TE_00000004	DNA/Helitron	4832	4912	(0)	18573	*	81
326	17.6	0	11.6	scaffold_5	1187917	1187993	(1890254)	+	TE_00000024	Unknown	10	78	(5)	18578	NA	77
428	6.2	0	1.6	scaffold_5	1238847	1238911	(1839336)	C	TE_00000105_LTR	LTR/unknown	(169)	64	1	18590	NA	65
515	13.2	0.8	4.9	scaffold_5	1321011	1321137	(1757110)	C	TE_00000062	Unknown	(59)	419	298	18616	NA	127
3484	8	1.9	2.1	scaffold_5	1358303	1358777	(1719470)	C	TE_00000004	DNA/Helitron	(0)	4912	4430	18637	NA	475
15322	9.9	0.1	0.4	scaffold_5	1358834	1360953	(1717294)	C	TE_00000016	DNA/Helitron	(25)	5710	3598	18637	NA	2120
18833	8	0	0	scaffold_5	1361054	1363526	(1714721)	C	TE_00000016	DNA/Helitron	(1884)	3851	1379	18639	NA	2473
9819	11.4	0	0.1	scaffold_5	1363594	1364972	(1713275)	C	TE_00000016	DNA/Helitron	(4357)	1378	1	18639	NA	1379
509	11.7	5.3	0	scaffold_5	1368648	1368741	(1709506)	C	TE_00000080	Unknown	(0)	102	4	18641	NA	94
299	2.9	0	0	scaffold_5	1373743	1373777	(1704470)	C	TE_00000097	DNA/DTM	(958)	35	1	18643	NA	35
4975	12.4	0	0	scaffold_5	1374119	1374927	(1703320)	C	TE_00000112_INT	LTR/Gypsy	(500)	3159	2279	18644	NA	809
802	10.2	0	0	scaffold_5	1374928	1375035	(1703212)	C	TE_00000088_LTR	LTR/unknown	(163)	108	1	18645	NA	108
12190	11.6	0	0	scaffold_5	1375037	1376662	(1701585)	+	TE_00000096_INT	LTR/Copia	3360	4985	(0)	18646	NA	1626
243	0	0	0	scaffold_5	1376760	1376787	(1701460)	+	TE_00000082	Unknown	59	86	(0)	18647	NA	28
1566	10.5	3.9	3.5	scaffold_5	1376788	1377043	(1701204)	C	TE_00000008	Unknown	(0)	410	154	18648	NA	256
480	9.7	0	0	scaffold_5	1377038	1377099	(1701148)	C	TE_00000075	Unknown	(121)	69	8	18649	*	62
945	15	3.9	2.3	scaffold_5	1377047	1377270	(1700977)	+	TE_00000009	Unknown	1	440	(0)	18650	NA	224
309	28.3	3.8	3.8	scaffold_5	1377271	1377402	(1700845)	C	TE_00000076	LINE/unknown	(1125)	2616	2485	18651	NA	132
335	14.8	0	0	scaffold_5	1377442	1377495	(1700752)	+	TE_00000003	Unknown	75	128	(1706)	18652	NA	54
491	2.7	0	20.5	scaffold_5	1377996	1378089	(1700158)	+	TE_00000026	Unknown	24	101	(0)	18654	NA	94
2514	12.9	2.6	0.2	scaffold_5	1378955	1379342	(1698905)	+	TE_00000086_INT	LTR/Gypsy	2080	2476	(5)	18655	NA	388
1405	17.3	0	0.5	scaffold_5	1379329	1379549	(1698698)	+	TE_00000086_INT	LTR/Gypsy	3440	3659	(0)	18655	*	221
1931	12.9	0	0	scaffold_5	1379550	1379820	(1698427)	+	TE_00000088_LTR	LTR/unknown	1	271	(0)	18656	NA	271
3393	11.1	0	0	scaffold_5	1379821	1380269	(1697978)	+	TE_00000010	Unknown	614	1062	(724)	18657	NA	449
2506	15.5	0	0	scaffold_5	1380370	1380737	(1697510)	+	TE_00000086_INT	LTR/Gypsy	3986	4353	(683)	18655	NA	368
2670	16.9	0.2	0.1	scaffold_5	1380876	1381335	(1696912)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	18659	NA	460
36097	13.7	0	0	scaffold_5	1381336	1386371	(1691876)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	1	18659	NA	5036
2831	14.7	0.2	0.1	scaffold_5	1386509	1386968	(1691279)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	18661	NA	460
4484	17.5	0	0	scaffold_5	1386969	1387655	(1690592)	+	TE_00000086_INT	LTR/Gypsy	4350	5036	(0)	18655	NA	687
1642	26.5	0.5	0.2	scaffold_5	1387656	1388052	(1690195)	+	TE_00000103_LTR	LTR/Gypsy	1	398	(38)	18655	NA	397
551	9.4	0	5.9	scaffold_5	1388190	1388279	(1689968)	C	TE_00000008	Unknown	(324)	86	2	18663	NA	90
497	9.5	0	0	scaffold_5	1388274	1388336	(1689911)	C	TE_00000075	Unknown	(121)	69	7	18664	*	63
1172	8.6	3.8	2.3	scaffold_5	1388283	1388506	(1689741)	+	TE_00000009	Unknown	1	440	(0)	18665	NA	224
392	12.1	0	0	scaffold_5	1391649	1391706	(1686541)	C	TE_00000010	Unknown	(51)	1735	1678	18666	NA	58
432	8.5	0	0	scaffold_5	1391873	1391931	(1686316)	C	TE_00000010	Unknown	(107)	1679	1621	18666	NA	59
5125	10.3	0.1	1.4	scaffold_5	1392136	1392864	(1685383)	C	TE_00000010	Unknown	(206)	1580	861	18666	NA	729
19882	14.6	0	0	scaffold_5	1392965	1395809	(1682438)	+	TE_00000086_INT	LTR/Gypsy	2192	5036	(0)	18667	NA	2845
1819	24.6	0.8	0.5	scaffold_5	1395810	1396206	(1682041)	+	TE_00000103_LTR	LTR/Gypsy	1	398	(38)	18667	NA	397
2119	11.3	0	0	scaffold_5	1396344	1396618	(1681629)	C	TE_00000076	LINE/unknown	(3466)	275	1	18669	NA	275
21776	9.2	0	0	scaffold_5	1396619	1399329	(1678918)	C	TE_00000014	LINE/unknown	(0)	2711	1	18670	NA	2711
1318	12.6	0	0	scaffold_5	1399331	1399504	(1678743)	C	TE_00000077	Unknown	(134)	174	1	18671	NA	174
912	12.8	0	0.8	scaffold_5	1399740	1399873	(1678374)	C	TE_00000001	DNA/DTA	(0)	1860	1728	18673	NA	134
1733	9.1	0	3.7	scaffold_5	1406604	1406853	(1671394)	+	TE_00000057	Unknown	1	241	(0)	18679	NA	250
394	10.7	0	26.7	scaffold_5	1406927	1407054	(1671193)	C	TE_00000026	Unknown	(0)	101	1	18680	NA	128
428	14.4	8.7	2	scaffold_5	1421356	1421447	(1656800)	+	TE_00000080	Unknown	5	102	(0)	18693	NA	92
645	12.8	0	0	scaffold_5	1431340	1431441	(1646806)	+	TE_00000089_INT	LTR/Gypsy	2285	2386	(95)	18700	NA	102
446	11.4	0	3.4	scaffold_5	1431638	1431728	(1646519)	C	TE_00000031	Unknown	(77)	168	81	18701	NA	91
564	13.8	0.8	1.6	scaffold_5	1450195	1450319	(1627928)	+	TE_00000087_LTR	LTR/Gypsy	5	128	(117)	18709	NA	125
685	15.1	12.6	1.3	scaffold_5	1450603	1450817	(1627430)	+	TE_00000087_LTR	LTR/Gypsy	7	245	(0)	18710	NA	215
1223	8.5	2.8	1.1	scaffold_5	1450913	1451090	(1627157)	+	TE_00000012	Unknown	3	183	(205)	18711	NA	178
528	2.5	1.1	14.6	scaffold_5	1451078	1451170	(1627077)	+	TE_00000012	Unknown	307	388	(0)	18711	*	93
439	15.1	0.9	6.9	scaffold_5	1453766	1453872	(1624375)	C	TE_00000080	Unknown	(1)	101	1	18714	NA	107
707	13.3	0	0	scaffold_5	1458438	1458550	(1619697)	+	TE_00000112_INT	LTR/Gypsy	2633	2745	(914)	18717	*	113
981	12.7	0	0	scaffold_5	1458544	1458685	(1619562)	C	TE_00000112_INT	LTR/Gypsy	(756)	2903	2762	18718	*	142
1274	14.1	0	0	scaffold_5	1458680	1458871	(1619376)	+	TE_00000112_INT	LTR/Gypsy	2453	2644	(1015)	18719	NA	192
915	8.4	0.8	0	scaffold_5	1463656	1463786	(1614461)	+	TE_00000086_INT	LTR/Gypsy	1396	1527	(3509)	18731	NA	131
228	12.8	0	0	scaffold_5	1476544	1476582	(1601665)	+	TE_00000008	Unknown	12	50	(360)	18760	NA	39
295	14.6	0	0	scaffold_5	1478199	1478246	(1600001)	C	TE_00000080	Unknown	(28)	74	27	18761	NA	48
1728	0	0	15.5	scaffold_5	1507647	1507907	(1570340)	+	TE_00000106	MITE/DTM	1	226	(0)	18785	NA	261
356	17.6	0	0	scaffold_5	1559912	1559979	(1518268)	C	TE_00000012	Unknown	(0)	388	321	18847	NA	68
253	18.3	3.3	0	scaffold_5	1561215	1561274	(1516973)	+	TE_00000096_INT	LTR/Copia	3788	3849	(1136)	18848	NA	60
3078	1.9	0	1.1	scaffold_5	1562423	1562789	(1515458)	+	TE_00000033	Unknown	1	363	(7)	18849	NA	367
935	1.7	0	6.9	scaffold_5	1562711	1562834	(1515413)	C	TE_00000041	Unknown	(0)	116	1	18850	*	124
919	0.9	0	0	scaffold_5	1562835	1562941	(1515306)	+	TE_00000047	Unknown	1	107	(22)	18851	NA	107
718	20	1.3	0	scaffold_5	1563125	1563274	(1514973)	+	TE_00000105_LTR	LTR/unknown	1	152	(81)	18853	NA	150
566	9.2	0	2.3	scaffold_5	1563281	1563369	(1514878)	C	TE_00000074	Unknown	(2)	87	1	18854	NA	89
10240	7.7	0.1	0	scaffold_5	1572827	1574183	(1504064)	C	TE_00000094_INT	LTR/Gypsy	(2882)	3914	2557	18858	NA	1357
270	18.3	3.3	0	scaffold_5	1595959	1596018	(1482229)	+	TE_00000105_LTR	LTR/unknown	58	119	(114)	18870	NA	60
461	12.8	5	6.1	scaffold_5	1599068	1599167	(1479080)	C	TE_00000051	Unknown	(1)	327	229	18873	NA	100
832	13.3	13.9	0	scaffold_5	1606447	1606604	(1471643)	+	TE_00000103_LTR	LTR/Gypsy	1	180	(256)	18875	NA	158
1018	14.1	0	6.2	scaffold_5	1628768	1629024	(1449223)	+	TE_00000010	Unknown	136	377	(1409)	18896	NA	257
1154	9.2	0	0	scaffold_5	1674600	1674741	(1403506)	C	TE_00000004	DNA/Helitron	(0)	4912	4771	18921	NA	142
510	14.7	0	0	scaffold_5	1674746	1674820	(1403427)	C	TE_00000076	LINE/unknown	(0)	3741	3667	18922	NA	75
1747	7.3	0	0	scaffold_5	1674909	1675153	(1403094)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	18923	NA	245
3345	13.6	0	0	scaffold_5	1675154	1675624	(1402623)	+	TE_00000094_INT	LTR/Gypsy	1	471	(6325)	18923	NA	471
4447	10.9	0	0	scaffold_5	1675741	1676343	(1401904)	+	TE_00000094_INT	LTR/Gypsy	466	1068	(5728)	18923	NA	603
662	10.1	0	0	scaffold_5	1676339	1676427	(1401820)	C	TE_00000094_INT	LTR/Gypsy	(6010)	786	698	18924	*	89
249	13.3	2.1	4.3	scaffold_5	1684605	1684651	(1393596)	C	TE_00000045	Unknown	(2)	144	99	18931	NA	47
294	16.2	4.4	9.2	scaffold_5	1685500	1685567	(1392680)	+	TE_00000081	Unknown	71	135	(64)	18932	NA	68
4195	7.7	0.6	6.9	scaffold_5	1704829	1705457	(1372790)	+	TE_00000007	Unknown	118	709	(0)	18938	NA	629
2261	11.5	4.5	6	scaffold_5	1705311	1705971	(1372276)	C	TE_00000008	Unknown	(2)	408	1	18939	*	661
1091	7.9	0	1.3	scaffold_5	1705945	1706097	(1372150)	C	TE_00000075	Unknown	(1)	189	39	18940	*	153
3409	8.8	0	4.2	scaffold_5	1706290	1706761	(1371486)	C	TE_00000112_INT	LTR/Gypsy	(3206)	453	1	18941	NA	472
2126	9.6	0	0	scaffold_5	1706762	1707032	(1371215)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	18942	NA	271
510	6	0	1.5	scaffold_5	1707338	1707405	(1370842)	+	TE_00000019	Unknown	36	102	(498)	18943	NA	68
636	6.7	0	0	scaffold_5	1707408	1707482	(1370765)	C	TE_00000076	LINE/unknown	(0)	3741	3667	18944	NA	75
16267	12.7	1.6	0.3	scaffold_5	1707720	1709964	(1368283)	C	TE_00000076	LINE/unknown	(73)	3668	1396	18944	NA	2245
2715	6.8	0	0.6	scaffold_5	1709965	1710303	(1367944)	+	TE_00000019	Unknown	90	426	(174)	18943	NA	339
2036	10.7	0	0	scaffold_5	1710304	1710574	(1367673)	+	TE_00000088_LTR	LTR/unknown	1	271	(0)	18945	NA	271
772	9.4	0.7	14.5	scaffold_5	1710575	1710723	(1367524)	+	TE_00000112_INT	LTR/Gypsy	1	131	(3528)	18946	NA	149
27314	9.9	0	0.2	scaffold_5	1710824	1714378	(1363869)	+	TE_00000076	LINE/unknown	129	3675	(66)	18947	NA	3555
577	10.7	0	0	scaffold_5	1714609	1714683	(1363564)	+	TE_00000076	LINE/unknown	3667	3741	(0)	18947	NA	75
15456	12.9	0	0	scaffold_5	1714687	1716819	(1361428)	C	TE_00000076	LINE/unknown	(1608)	2133	1	18948	NA	2133
6521	7.9	0	0	scaffold_5	1716821	1717633	(1360614)	C	TE_00000014	LINE/unknown	(1)	2710	1898	18949	NA	813
4088	12.4	0	0.2	scaffold_5	1717631	1718196	(1360051)	C	TE_00000076	LINE/unknown	(1871)	1870	1306	18950	*	566
16055	15	0	0	scaffold_5	1718297	1720643	(1357604)	+	TE_00000086_INT	LTR/Gypsy	2690	5036	(0)	18951	NA	2347
2143	23.2	0.4	0.1	scaffold_5	1720644	1721166	(1357081)	+	TE_00000103_LTR	LTR/Gypsy	1	414	(22)	18951	NA	523
15593	12.2	0	0	scaffold_5	1721303	1723389	(1354858)	+	TE_00000014	LINE/unknown	624	2710	(1)	18952	NA	2087
5076	15.4	0	0	scaffold_5	1723391	1724124	(1354123)	+	TE_00000076	LINE/unknown	1	734	(3007)	18953	NA	734
2609	17.1	0.2	0.1	scaffold_5	1724262	1724721	(1353526)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	18955	NA	460
34336	14.8	0.2	0.1	scaffold_5	1724722	1729756	(1348491)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	1	18955	NA	5035
2436	20	0.2	0.1	scaffold_5	1729894	1730353	(1347894)	C	TE_00000103_LTR	LTR/Gypsy	(22)	414	1	18957	NA	460
20947	12.2	1.6	0.3	scaffold_5	1730354	1733255	(1344992)	+	TE_00000076	LINE/unknown	730	3668	(73)	18958	NA	2902
560	13.3	0	0	scaffold_5	1733492	1733566	(1344681)	+	TE_00000076	LINE/unknown	3667	3741	(0)	18958	NA	75
5759	14	0	2.5	scaffold_5	1733573	1734446	(1343801)	+	TE_00000094_INT	LTR/Gypsy	5359	6211	(585)	18959	NA	874
2517	18	0.2	0.1	scaffold_5	1734449	1734908	(1343339)	+	TE_00000103_LTR	LTR/Gypsy	1	414	(22)	18960	NA	460
34757	13.6	0.6	0	scaffold_5	1735045	1740054	(1338193)	+	TE_00000086_INT	LTR/Gypsy	1	5036	(0)	18962	NA	5010
2666	16.3	0.2	0.1	scaffold_5	1740055	1740514	(1337733)	+	TE_00000103_LTR	LTR/Gypsy	1	414	(22)	18962	NA	460
3690	13.5	1.5	2	scaffold_5	1740651	1741241	(1337006)	+	TE_00000094_INT	LTR/Gypsy	6209	6796	(0)	18964	NA	591
1581	5.2	5.2	0	scaffold_5	1741242	1741474	(1336773)	+	TE_00000087_LTR	LTR/Gypsy	1	245	(0)	18964	NA	233
1115	8.3	0	0.7	scaffold_5	1743259	1743403	(1334844)	+	TE_00000034	LTR/unknown	1	144	(887)	18965	NA	145
7041	13.9	0	0	scaffold_5	1743504	1744476	(1333771)	C	TE_00000014	LINE/unknown	(1738)	973	1	18966	NA	973
7051	16.2	2.2	5.6	scaffold_5	1744478	1745750	(1332497)	+	TE_00000076	LINE/unknown	2437	3668	(73)	18967	NA	1273
4542	11.5	0.2	0	scaffold_5	1745814	1746414	(1331833)	+	TE_00000014	LINE/unknown	1	602	(2109)	18968	NA	601
21621	8.6	0	0	scaffold_5	1746420	1749130	(1329117)	+	TE_00000014	LINE/unknown	1	2711	(0)	18969	NA	2711
24271	10.5	0.3	0.2	scaffold_5	1749131	1752269	(1325978)	+	TE_00000076	LINE/unknown	1	3142	(599)	18970	NA	3139
24271	10.5	0.3	0.2	scaffold_5	1752373	1752384	(1325863)	+	TE_00000076	LINE/unknown	3143	3154	(587)	18970	NA	12
24271	9.9	3.7	2.2	scaffold_5	1752428	1752813	(1325434)	+	TE_00000076	LINE/unknown	3155	3673	(68)	18970	NA	386
534	14.7	0	0	scaffold_5	1753044	1753118	(1325129)	+	TE_00000076	LINE/unknown	3667	3741	(0)	18970	NA	75
16045	11.4	0	0	scaffold_5	1753124	1755242	(1323005)	+	TE_00000014	LINE/unknown	593	2711	(0)	18968	NA	2119
24100	12.5	0	0.2	scaffold_5	1755243	1758466	(1319781)	+	TE_00000076	LINE/unknown	1	3223	(518)	18973	NA	3224
24100	14.1	0.8	0.2	scaffold_5	1758512	1758805	(1319442)	+	TE_00000076	LINE/unknown	3224	3675	(66)	18973	NA	294
614	11.6	3.1	1	scaffold_5	1759014	1759109	(1319138)	+	TE_00000076	LINE/unknown	3644	3741	(0)	18973	NA	96
8784	16.7	0	0	scaffold_5	1759261	1760585	(1317662)	+	TE_00000086_INT	LTR/Gypsy	3712	5036	(0)	18975	NA	1325
1880	24	0.5	0.2	scaffold_5	1760586	1760982	(1317265)	+	TE_00000103_LTR	LTR/Gypsy	1	398	(38)	18975	NA	397
1772	14.9	4.3	4.8	scaffold_5	1761444	1761961	(1316286)	+	TE_00000008	Unknown	1	390	(20)	18977	*	518
3382	7.7	0.2	1.3	scaffold_5	1761805	1762262	(1315985)	C	TE_00000007	Unknown	(0)	709	257	18978	NA	458
1103	3.9	0	0	scaffold_5	1762262	1762390	(1315857)	C	TE_00000030	Unknown	(1921)	129	1	18979	*	129
501	22.9	0	0	scaffold_5	1762412	1762520	(1315727)	+	TE_00000094_INT	LTR/Gypsy	6569	6677	(119)	18980	NA	109
271	27.1	0	0	scaffold_5	1762562	1762631	(1315616)	C	TE_00000022	LTR/unknown	(214)	990	921	18981	NA	70
242	19.2	0	0	scaffold_5	1762634	1762685	(1315562)	C	TE_00000012	Unknown	(0)	388	337	18982	NA	52
1773	21.7	0	0	scaffold_5	1762691	1763036	(1315211)	C	TE_00000022	LTR/unknown	(274)	930	585	18981	NA	346
990	3.9	0	0	scaffold_5	1763032	1763160	(1315087)	C	TE_00000006	Unknown	(0)	129	1	18983	*	129
710	2.3	0	0	scaffold_5	1763162	1763248	(1314999)	+	TE_00000005	Unknown	1	87	(89)	18984	NA	87
4804	12.9	0.1	0.3	scaffold_5	1763349	1764040	(1314207)	C	TE_00000010	Unknown	(676)	1110	420	18985	NA	692
1912	22.3	1	0.5	scaffold_5	1764308	1764703	(1313544)	C	TE_00000103_LTR	LTR/Gypsy	(38)	398	1	18987	NA	396
26067	14.6	0.6	0	scaffold_5	1764704	1769711	(1308536)	C	TE_00000086_INT	LTR/Gypsy	(0)	5036	1	18987	NA	5008
2266	17	1	0.5	scaffold_5	1769849	1770244	(1308003)	C	TE_00000103_LTR	LTR/Gypsy	(38)	398	1	18989	NA	396
9764	6.1	3.7	0	scaffold_5	1770245	1771478	(1306769)	+	TE_00000001	DNA/DTA	581	1860	(0)	18990	NA	1234
1195	5	0	0	scaffold_5	1772201	1772361	(1305886)	C	TE_00000087_LTR	LTR/Gypsy	(84)	161	1	18991	NA	161
8590	17.2	0	0	scaffold_5	1772362	1773675	(1304572)	+	TE_00000086_INT	LTR/Gypsy	1416	2729	(2307)	18992	NA	1314
3295	5.2	0	0.8	scaffold_5	1773676	1774066	(1304181)	C	TE_00000012	Unknown	(0)	388	1	18993	*	391
5460	15.4	0	0	scaffold_5	1774065	1774856	(1303391)	+	TE_00000086_INT	LTR/Gypsy	2713	3504	(1532)	18992	NA	792
1743	2.4	0	0	scaffold_5	1774957	1775169	(1303078)	+	TE_00000053	Unknown	43	255	(52)	18994	NA	213
1197	7.5	0	0	scaffold_5	1775170	1775315	(1302932)	C	TE_00000092_LTR	LTR/Gypsy	(0)	146	1	18995	NA	146
407	16.9	0	3.6	scaffold_5	1776820	1776905	(1301342)	C	TE_00000107_INT	LTR/Gypsy	(0)	83	1	18998	NA	86
268	28.7	1.1	1.1	scaffold_5	1781631	1781725	(1296522)	C	TE_00000086_INT	LTR/Gypsy	(2676)	2360	2266	18999	NA	95
1173	8.2	0	0	scaffold_5	1784315	1784460	(1293787)	C	TE_00000092_LTR	LTR/Gypsy	(0)	146	1	19000	NA	146
1344	1.4	0	0	scaffold_5	1784585	1784731	(1293516)	C	TE_00000007	Unknown	(445)	264	118	19001	NA	147
419	18.8	0	0	scaffold_5	1785491	1785570	(1292677)	+	TE_00000107_INT	LTR/Gypsy	2	81	(2)	19003	NA	80
1261	4.8	0	0	scaffold_5	1787094	1787239	(1291008)	+	TE_00000092_LTR	LTR/Gypsy	1	146	(0)	19005	NA	146
1369	5	0	0	scaffold_5	1787240	1787430	(1290817)	C	TE_00000001	DNA/DTA	(166)	1694	1465	19006	NA	191
21300	9.9	0	0	scaffold_5	1787531	1790206	(1288041)	C	TE_00000014	LINE/unknown	(33)	2678	2	19007	NA	2676
18889	10.9	0	0	scaffold_5	1790219	1793153	(1285094)	C	TE_00000112_INT	LTR/Gypsy	(194)	3465	459	19008	NA	2935
3592	10	0	0.2	scaffold_5	1793646	1794124	(1284123)	C	TE_00000112_INT	LTR/Gypsy	(3181)	478	1	19008	NA	479
2273	6.3	0	0	scaffold_5	1794125	1794395	(1283852)	C	TE_00000088_LTR	LTR/unknown	(0)	271	1	19009	NA	271
4893	15.9	0	0	scaffold_5	1794396	1795119	(1283128)	+	TE_00000086_INT	LTR/Gypsy	4313	5036	(0)	19010	NA	724
1469	25.2	0.6	0.3	scaffold_5	1795120	1795430	(1282817)	+	TE_00000103_LTR	LTR/Gypsy	1	312	(124)	19010	NA	311
4406	11.8	0.2	0	scaffold_5	1795441	1796020	(1282227)	+	TE_00000014	LINE/unknown	1	581	(2130)	19011	NA	580
1375	16.2	0	0	scaffold_5	1796021	1796230	(1282017)	+	TE_00000103_LTR	LTR/Gypsy	1	210	(226)	19012	NA	210
1113	12.4	0	0	scaffold_5	1796481	1796633	(1281614)	C	TE_00000096_INT	LTR/Copia	(4832)	153	1	19014	NA	153
262	25.9	0	7.5	scaffold_5	1815332	1815431	(1262816)	C	TE_00000013	Unknown	(108)	332	240	19020	NA	100
258	12.8	0	4.3	scaffold_5	1815473	1815521	(1262726)	+	TE_00000045	Unknown	99	145	(1)	19021	NA	49
272	20.9	0	3	scaffold_5	1815662	1815730	(1262517)	+	TE_00000079	Unknown	56	122	(192)	19023	NA	69
560	8.2	1.8	9.9	scaffold_5	1818497	1818605	(1259642)	+	TE_00000026	Unknown	1	101	(0)	19028	NA	109
347	20	1.5	0	scaffold_5	1819137	1819201	(1259046)	C	TE_00000081	Unknown	(1)	198	133	19029	NA	65
701	12.6	4.5	4.5	scaffold_5	1819279	1819411	(1258836)	C	TE_00000081	Unknown	(66)	133	1	19029	NA	133
241	25.4	0	1.7	scaffold_5	1833124	1833183	(1245064)	+	TE_00000078	LTR/unknown	1773	1831	(49)	19046	NA	60
283	16.7	6.3	9.8	scaffold_5	1833185	1833310	(1244937)	C	TE_00000078	LTR/unknown	(1757)	123	2	19047	NA	126
788	15	0	0	scaffold_5	1866364	1866490	(1211757)	C	TE_00000086_INT	LTR/Gypsy	(2619)	2417	2291	19073	NA	127
4293	16.6	0	0	scaffold_5	1866591	1867259	(1210988)	+	TE_00000086_INT	LTR/Gypsy	936	1604	(3432)	19074	NA	669
1024	6.1	0.6	10	scaffold_5	1867887	1868050	(1210197)	C	TE_00000109	DNA/DTC	(3340)	729	580	19075	NA	164
1736	7.1	1.9	16.7	scaffold_5	1881363	1881684	(1196563)	+	TE_00000109	DNA/DTC	3786	4066	(3)	19079	NA	322
386	6	1	34.2	scaffold_5	1882267	1882367	(1195880)	+	TE_00000109	DNA/DTC	590	665	(3404)	19080	NA	101
1528	8.8	1.4	1.4	scaffold_5	1882379	1882596	(1195651)	+	TE_00000109	DNA/DTC	725	942	(3127)	19081	NA	218
4178	4.2	0	0.2	scaffold_5	1884814	1885312	(1192935)	+	TE_00000068	Unknown	1	498	(19)	19082	NA	499
1325	9.1	5.8	6.3	scaffold_5	1903479	1903701	(1174546)	+	TE_00000057	Unknown	20	241	(0)	19086	NA	223
1593	8	19.5	0.7	scaffold_5	1905875	1906125	(1172122)	C	TE_00000012	Unknown	(90)	298	1	19089	NA	251
263	10.9	2.1	4.3	scaffold_5	1906092	1906139	(1172108)	+	TE_00000012	Unknown	2	48	(340)	19090	*	48
439	25.4	0	16.9	scaffold_5	1906130	1906323	(1171924)	C	TE_00000101_INT	LTR/Gypsy	(4562)	330	165	19091	NA	194
537	20.3	20.3	0	scaffold_5	1906517	1906664	(1171583)	C	TE_00000103_LTR	LTR/Gypsy	(256)	180	3	19092	NA	148
398	22.3	0.8	13.9	scaffold_5	1906678	1906807	(1171440)	C	TE_00000101_INT	LTR/Gypsy	(4777)	115	1	19091	NA	130
490	23.5	10.8	1.9	scaffold_5	1906942	1907136	(1171111)	C	TE_00000103_LTR	LTR/Gypsy	(224)	212	1	19093	NA	195
279	5	0	5	scaffold_5	1909285	1909326	(1168921)	C	TE_00000059	Unknown	(29)	51	12	19094	NA	42
803	17.9	2.4	0.6	scaffold_5	1909414	1909582	(1168665)	C	TE_00000105_LTR	LTR/unknown	(61)	172	1	19095	NA	169
259	32.4	5.9	2.5	scaffold_5	1909644	1909947	(1168300)	C	TE_00000000	TIR/Tc1_Mariner	(75)	939	626	19096	NA	304
